route_id,guid,geom,x,y,dist_center,dist_bike_parking,n_bike_parking,highway_class,dist_est_biciq,n_est_biciq,dist_ciclovia,n_intersect,dist_intersect,n_busstops,dist_busstop,n_accidents,dist_accident,n_deadly_accidents,dist_deadly_accident,dist_brt_corr,n_zebra_crossings,dist_zebra_crossings,n_speedbumps,dist_speedbumps,n_traffic_signals,dist_traffic_signals,frac_green_areas,dist_green_area,n_parking,dist_parking,dist_oneway,n_shopss,dist_shop,land_use,n_education,dist_education,slope,elevation
C05-RO05,571,010100002031BF0D00825ADFAFB6A253C0BE490404A772D1BF,-78.542400329703,-0.2726228274561,6743.754838365,1390.315058883,0,tertiary,6394.850985581,0,745.627458217,3,14.809511562,0,359.664794156,0,286.570193233,0,83.010148504,350.778630499,3,23.434479977,0,186.013515011,0,350.383560011,0.0189753535305386,37.130067537,0,264.778204989,0.161971866,0,705.066948298,res.medio consum,0,163.888374442,89.9357986450195,2853.7607421875
C19-RO03,572,010100002031BF0D000583F48BB6A253C01752CADFCC75D0BF,-78.5423917663393,-0.257189959092359,5325.835625404,2194.717345197,0,tertiary,5001.459903698,0,760.908635055,2,29.74381475,0,115.368115429,0,460.24521498,0,62.69852716,1341.94953491,0,184.345577001,0,213.540248417,0,1879.928142353,0,134.030209182,0,1029.478947772,54.318875943,0,507.133145126,res.bajo consumo,0,175.833565974,89.971321105957,2842.6728515625
C11-RO01,573,010100002031BF0D009128F968B6A253C07BE562F9EF75D0BF,-78.5423834260166,-0.257198327580759,5325.970453552,2194.276580661,0,tertiary,5001.550836933,0,759.613484622,2,31.057561526,0,116.195601711,0,459.74187987,0,64.009841608,1340.821697028,0,184.809587623,0,212.540959179,0,1879.676279241,0,132.960143634,0,1028.189756385,55.632628989,0,507.280880833,res.bajo consumo,0,174.524579337,89.971321105957,2842.6728515625
C11-RO07,574,010100002031BF0D00BB0041A2B5A253C0F4F1565DB776D0BF,-78.5423360476297,-0.25724586596678,5326.742447523,2191.78601559,0,tertiary,5002.073912074,0,752.257423137,2,38.520497868,0,121.05956844,0,456.943769338,0,71.46065099,1334.414853896,0,187.598326879,0,206.931064419,0,1878.26233076,0,126.968330471,0,1020.867510209,63.095589609,0,508.183749233,res.bajo consumo,0,167.090115384,89.9657440185547,2842.17309570312
C23-RO01,575,010100002031BF0D00AA0D35A0B5A253C0D5ED15189D69D0BF,-78.5423355596637,-0.256446145554688,5258.016269527,2154.947979665,0,primary,4935.306356521,0,826.529098233,3,33.308432606,0,153.807132235,0,429.527404837,0,67.199788518,1357.403406516,0,110.356751928,0,229.636416401,0,1952.406456468,0,159.084701476,0,1095.917455444,0.018372163,0,441.183449557,res.bajo consumo,0,214.120649296,89.9730987548828,2841.12890625
C05-RO05,576,010100002031BF0D00D26B2C33B5A253C068D0DFFA93BBD1BF,-78.5423095639992,-0.277073855394752,7172.070182216,1012.912668687,0,tertiary,6819.099664637,0,1240.072292624,10,10.979387415,0,195.443362806,0,385.610419974,1,7.601268212,13.625529682,6,19.601516942,0,518.455563387,2,10.979164226,0,200.850609959,0,210.429680576,0.109622968,0,265.912452594,res.bajo consumo,0,143.428910236,89.9784545898438,2858.90405273438
C23-RO03,577,010100002031BF0D007868784EB4A253C0A1EC27D54707D1BF,-78.5422550369129,-0.266069372329818,6114.383667316,2050.898732061,0,tertiary,5773.048385892,0,32.828122307,0,90.172576538,0,746.387900242,0,403.027542753,0,457.305921048,831.210069963,0,94.437673656,0,142.532183436,0,1014.545997047,0.187103750863706,24.465708231,0,236.13418621,0.078988798,0,501.334121014,res.bajo consumo,0,154.244801392,89.9928665161133,2849.462890625
C11-RO02,578,010100002031BF0D0019FEF075B3A253C0E4D0761DAB78D0BF,-78.5422034123843,-0.257365015767631,5327.752899454,2184.255036183,0,tertiary,5002.424375454,0,732.947438026,1,45.544131818,0,135.844837582,0,449.005008986,0,91.285955903,1316.860174747,0,195.220089384,0,191.877588702,0,1875.727019061,0,112.694736125,0,1001.672556294,82.892806613,0,510.020521072,res.bajo consumo,0,147.277933019,89.9657440185547,2842.17309570312
C05-RO01,579,010100002031BF0D00D980E8EAB0A253C0000DF38EDDB1D1BF,-78.5420481939831,-0.276481046294251,7100.218713363,1079.248164056,0,tertiary,6747.333271131,0,1176.417587015,2,32.736865184,0,266.992765579,0,355.407941331,0,64.920131171,0.970038975,0,64.949347058,0,446.616694674,0,61.138224969,0,137.927763201,0,272.809727238,0.16586328,0,331.733660201,comercial,0,71.528937302,89.9789199829102,2856.79931640625
C05-RO01,580,010100002031BF0D003B812FBDB0A253C0048D5ED85C4FD2BF,-78.5420372928537,-0.286093913362677,8059.459075732,454.351648872,0,secondary,7700.63668752,0,2243.296491686,1,22.829995909,0,289.972396592,0,623.064374807,0,509.812760265,370.478747598,0,64.360690273,0,468.664418919,0,66.332232611,0.0732094130627494,9.596402818,0,81.011989403,0.296911905,0,65.232940459,res.bajo consumo,0,167.794428105,89.9836654663086,2874.107421875
C11-RO04,581,010100002031BF0D00465984ABB0A253C014B60FE91A7BD0BF,-78.5420330803364,-0.257513740157124,5328.785852468,2174.596941825,0,tertiary,5002.627048907,0,708.585003188,1,47.594437391,0,156.402984327,0,439.68293093,0,116.427438838,1294.433564848,0,206.921248286,0,173.903646082,0,1873.161497035,0,96.96238488,0,977.458830138,107.979490914,0,513.092187469,res.bajo consumo,0,122.143447207,89.9718551635742,2842.8017578125
C11-RO05,582,010100002031BF0D00979AB00AB0A253C0C461EB55A77BD0BF,-78.541994736161,-0.257547220140193,5329.034716522,2172.456975321,0,tertiary,5002.690098831,0,703.108256944,1,45.759628353,0,161.210276126,0,437.756205547,0,122.087271684,1289.385014878,0,209.881011936,0,170.108241689,0,1872.630031143,0,93.85640469,0,972.014486582,113.626861635,0,513.950782905,res.bajo consumo,0,116.485864377,89.9718551635742,2842.8017578125
C19-RO02b,583,010100002031BF0D000B060813B0A253C09744E0F5A47BD0BF,-78.5419967249256,-0.257546653855635,5329.123383342,2172.626168706,0,tertiary,5002.785676734,0,703.284620426,1,45.910275501,0,160.981649323,0,437.918209319,0,121.880435008,1289.61484831,0,209.85328814,0,170.31934403,0,1872.551665964,0,94.049496418,0,972.187627059,113.425939239,0,514.014959358,res.bajo consumo,0,116.696846133,89.9718551635742,2842.8017578125
C11-RO04,584,010100002031BF0D00AC9825B2AFA253C0903C8B663E03D1BF,-78.5419736258652,-0.265822982922097,6074.326559474,2087.960221055,0,tertiary,5732.744235156,0,24.488453277,0,65.507466799,0,749.088495766,0,427.648298406,0,456.880753265,831.907452366,0,54.256693728,0,177.164406981,0,1035.243914682,0.325975906627176,14.269526337,0,252.64765803,0.197078576,0,485.542800926,res.bajo consumo,0,145.23269071,89.9928665161133,2849.462890625
C23-RO05,585,010100002031BF0D00B56C4F12AFA253C0DFC6CA7F72FFD0BF,-78.5419355178481,-0.265591263577432,6050.443926346,2113.438352054,0,path,5709.11247764,0,2.033055638,0,53.775219473,0,734.749900867,0,428.044446288,0,474.57946731,848.902994437,2,41.634092057,0,170.808783049,0,1059.865154487,0.597951673276655,0,0,276.913573731,20.952060839,0,494.827508806,res.bajo consumo,0,161.583013855,89.9960098266602,2848.24365234375
C11-RO06,586,010100002031BF0D003879EDCBAEA253C06F0332A9BD7CD0BF,-78.5419187373235,-0.257613578061913,5329.54570013,2168.25294841,0,tertiary,5002.833987668,0,692.261970771,2,42.401773654,0,170.892871323,0,434.130262636,0,133.305254837,1279.37869912,0,216.065928523,0,162.905867387,0,1871.626797244,0,88.451574776,0,961.231070406,124.820050801,0,515.831887909,res.bajo consumo,0,105.273268291,89.9756393432617,2842.62353515625
C11-RO08,587,010100002031BF0D0075CD08A6AEA253C0C7942361E27CD0BF,-78.5419097028697,-0.25762233244161,5329.683434748,2167.800281429,0,tertiary,5002.926194488,0,690.893495047,2,41.003366849,0,172.076311774,0,433.765942794,0,134.702902366,1278.165493233,0,216.92378389,0,162.098104854,0,1871.434274694,0,87.921437876,0,959.868854236,126.218728178,0,516.15406057,res.bajo consumo,0,103.879708998,89.9756393432617,2842.62353515625
R19-RO01b,588,010100002031BF0D000FD4A791AEA253C0C261B969F77CD0BF,-78.5419048441838,-0.257627347227324,5329.784374953,2167.572687865,0,tertiary,5003.001954674,0,690.129282883,2,40.226968915,0,172.72126544,0,433.589315033,0,135.477274916,1277.504645291,0,217.421377726,0,161.673570667,0,1871.303650209,0,87.658393037,0,959.107617428,126.995040573,0,516.358156359,res.bajo consumo,0,103.108837242,89.9756393432617,2842.62353515625
C19-RO02,589,010100002031BF0D0027F03630ADA253C0B5A49535647ED0BF,-78.5418205772881,-0.257714321449906,5331.552718797,2163.665916873,0,tertiary,5004.33488505,0,676.879542909,3,26.76160284,0,184.068603048,0,430.737112324,0,148.911029041,1266.049638097,0,216.435907716,0,154.745649273,0,1869.088008917,0,84.111574223,0,945.90898763,140.459058858,0,520.06957163,res.bajo consumo,0,89.754374763,89.9756393432617,2842.62353515625
C05-RO05,590,010100002031BF0D007FF7B8F1ACA253C0A330018FC07DD1BF,-78.5418056780163,-0.273300304081895,6776.661160758,1364.87342567,0,tertiary,6426.120240573,0,828.252887643,2,30.701021847,0,260.436880502,0,305.444058033,0,174.72627949,250.609519744,0,123.257031374,0,137.785068405,0,250.290526774,0.0701817225367575,27.945118369,0,175.002439957,0.043257541,0,686.350809941,res.bajo consumo,0,66.365681214,89.921745300293,2853.48974609375
C11-RO02,591,010100002031BF0D0077CBF270ACA253C0F597D9D79B01D1BF,-78.5417749758761,-0.265723191061965,6052.972835904,2106.605885406,0,tertiary,5711.109305761,0,21.989484172,1,40.8011647,0,757.836062769,0,447.664040641,0,452.171234588,826.23430021,2,29.775916114,0,155.170335544,0,1042.459067329,0.335155531037864,15.001368361,0,259.439145129,0.153290358,0,471.947563971,res.bajo consumo,0,139.105184069,89.9960098266602,2848.24365234375
C23-RO02,592,010100002031BF0D003D084D68ACA253C0C7109AC296FED0BF,-78.541772914149,-0.265538873711432,6035.673096423,2125.640752588,0,path,5694.068200708,0,2.469535671,1,35.457171003,0,744.526537803,0,445.388951055,0,468.751798644,842.057799371,3,23.533708371,0,152.342294672,0,1062.668582444,0.563400655712269,0,0,279.715747317,18.07459087,0,482.692915949,res.bajo consumo,0,156.00476903,89.9960098266602,2848.24365234375
C05-RO05,593,010100002031BF0D000E74CB4EACA253C0F4025046DBAFD1BF,-78.5417668330049,-0.276358431496234,7073.539920396,1111.286033007,0,tertiary,6720.340964554,0,1165.975728737,0,59.749058371,0,247.979669339,0,370.101616083,0,93.553635273,12.900879663,0,83.949261151,0,424.202982808,0,88.967716818,0,135.270596973,0,278.920728102,0.126469198,0,348.062498106,res.bajo consumo,1,49.121708765,89.9797058105469,2856.35546875
C19-RO03,594,010100002031BF0D00357E4CBEABA253C08F5B8002E27FD0BF,-78.5417323824884,-0.257805349772235,5333.439274268,2159.659395963,0,tertiary,5005.768362602,0,663.021519548,2,12.669470271,0,196.231969699,0,428.185378443,0,162.976623371,1254.099650727,0,211.674478406,0,148.45979653,0,1866.870302326,0,76.59592326,0,932.103318881,154.550670778,0,524.296364282,res.bajo consumo,0,75.819601512,89.9802017211914,2843.712890625
C11-RO01,595,010100002031BF0D0071FFA69BABA253C05CAAF4C40580D0BF,-78.5417241221273,-0.257813875522208,5333.617842963,2159.288474038,0,tertiary,5005.904633846,0,661.724080682,2,11.349760591,0,197.384345547,0,427.969373404,0,164.294257059,1252.982691798,0,211.271179945,0,147.92616076,0,1866.667905807,0,75.303024619,0,930.810716034,155.870496924,0,524.709891402,res.bajo consumo,0,74.517521391,89.9802017211914,2843.712890625
C23-RO01,596,010100002031BF0D002D850B08ABA253C0E14375E34D5FD0BF,-78.5416889297964,-0.255816909911173,5158.259944255,2061.502953294,0,primary,4835.238384172,0,842.332958877,2,36.959155054,0,253.792050899,0,348.365238619,0,167.266556573,1311.438603956,2,14.99593887,0,149.331465603,0,2050.299388321,0,158.431666972,0,1122.890967669,0.231934583,0,340.8760675,res.bajo consumo,0,272.087327046,89.9508209228516,2840.00366210938
C11-RO07,597,010100002031BF0D00501F64DAAAA253C0072E5C3DCD80D0BF,-78.5416780450589,-0.257861432954741,5334.619798599,2157.233085252,0,tertiary,5006.671084484,0,654.488500187,2,3.991778652,0,203.849707594,0,426.83737044,0,160.712006146,1246.759471353,0,209.16015721,0,145.1338682,0,1865.555651597,0,68.110189766,0,923.601877856,163.232610866,0,527.071285056,res.bajo consumo,0,67.26721065,89.9802017211914,2843.712890625
C11-RO02,598,010100002031BF0D00AF9E7A8CA8A253C070883B029682D0BF,-78.5415373990497,-0.25797033517859,5334.554633383,2149.17854072,0,tertiary,5005.972115927,0,635.807095725,2,1.167431031,0,222.546006649,0,421.642828923,0,141.263456442,1228.751342527,0,207.492703724,0,136.611323887,0,1865.515044106,0.000648824444216861,48.430098236,0,905.034709749,182.85431546,0,531.176763735,res.bajo consumo,1,47.512977054,89.9816513061523,2842.990234375
C05-RO01,599,010100002031BF0D003F9BE41EA8A253C0BD97AB515F5BD2BF,-78.5415112717137,-0.286826925045144,8110.010629302,503.634031794,0,secondary,7750.327614277,0,2328.033456895,3,3.538428113,0,189.82059721,0,572.851059325,0,418.948899973,419.54125448,1,38.743170032,0,502.723645101,0,164.493242691,0.0947005487988163,5.974071787,0,179.733530386,0.022595503,0,77.813818048,sin dato,0,116.509123641,89.9894409179688,2872.42724609375
C23-RO03,600,010100002031BF0D00960D5F0DA7A253C0527DC8F3CC00D1BF,-78.5414460590603,-0.265673864430899,6028.507286725,2125.912371658,0,tertiary,5686.01420078,0,29.567655137,1,14.334756659,0,781.998895492,0,483.178061183,0,436.274035639,807.953674336,4,5.853687239,0,118.235079903,0,1042.777941602,0.204584211224527,22.049774077,0,262.346486962,0.061564451,0,444.136976655,res.bajo consumo,0,126.290439621,89.9962310791016,2848.00512695312
C05-RO01,601,010100002031BF0D00B7C56D05A6A253C068EAF01FFCA7D1BF,-78.5413831302638,-0.275877982323129,7006.39861074,1179.029877074,0,tertiary,6653.01550081,0,1118.672979374,0,85.497624781,0,181.566788989,0,376.44693539,0,161.916088369,0.28004266,0,139.451457068,0,362.157493326,0,138.071524331,0,117.390652185,0,268.162385923,0.2067511,0,408.148124301,comercial,1,39.679431781,89.9590072631836,2855.00463867188
C11-RO04,602,010100002031BF0D00C6AA1FEDA5A253C076ABE8633185D0BF,-78.5413773354768,-0.258129451339009,5337.669790067,2142.097308466,0,tertiary,5008.294721378,0,611.319234158,2,23.943291209,0,245.473237257,0,419.388768396,0,116.246158839,1207.471442146,0,204.983422459,0,132.461549179,0,1862.669669211,0.0781302697415712,24.809721652,0,880.630373807,207.950285482,0,540.317383867,res.bajo consumo,1,23.291055573,89.9816513061523,2842.990234375
C11-RO05,603,010100002031BF0D004E6FB055A5A253C01B9FA33DCA85D0BF,-78.5413412306782,-0.258165893740157,5338.437148471,2140.567411658,0,tertiary,5008.883282077,0,605.750603336,2,29.647478068,0,250.7257789,0,419.127842815,0,110.561038629,1202.678653155,0,204.794612041,0,132.209862282,0,1862.026278361,0.103612348077828,19.975551658,0,875.078690082,213.654403468,0,542.5753543,res.bajo consumo,1,18.141452346,89.9816513061523,2842.990234375
C19-RO02b,604,010100002031BF0D00D90E8A57A5A253C08397B469C885D0BF,-78.5413416717742,-0.25816545794293,5338.42856869,2140.586529389,0,tertiary,5008.876863491,0,605.817733597,2,29.578533754,0,250.661890991,0,419.131270909,0,110.629678987,1202.736934882,0,204.795209288,0,132.212175154,0,1862.033218894,0.103294052314269,20.031681958,0,875.145609482,213.585456412,0,542.548436995,res.bajo consumo,1,18.202076894,89.9816513061523,2842.990234375
C11-RO06,605,010100002031BF0D004C29292CA4A253C043DF1F8DF686D0BF,-78.5412702943769,-0.258237493340392,5339.962228371,2137.602716103,0,tertiary,5010.058360522,0,594.81721096,2,40.854684118,0,261.100827099,0,418.841035821,0,99.397656576,1193.285451168,0,204.57908395,0,132.431483348,0,1860.812466162,0.156538649065059,12.40155149,0,864.176897191,224.861474184,0,547.157739828,res.bajo consumo,1,9.972178236,89.9815444946289,2843.8349609375
C11-RO08,606,010100002031BF0D001F575106A4A253C09C5F88BF1C87D0BF,-78.5412612718905,-0.2582466001927,5340.157860211,2137.229550357,0,tertiary,5010.209597694,0,593.427309967,2,42.280144174,0,262.425349826,0,418.826040345,0,97.97848783,1192.092963943,0,204.485371383,0,132.527600641,0,1860.662861908,0.163387601314763,11.730311399,0,862.790844075,226.286917026,0,547.754269372,res.bajo consumo,1,9.393610316,89.9815444946289,2843.8349609375
R19-RO01b,607,010100002031BF0D00E69127F0A3A253C0EB3305FD3287D0BF,-78.5412559877801,-0.258251902666244,5340.269863438,2137.009708263,0,tertiary,5010.295680615,0,592.616310468,2,43.112527031,0,263.200172027,0,418.817097684,0,97.15009577,1191.39552751,0,204.437651199,0,132.588360386,0,1860.578418031,0.167408635208684,11.400401346,0,861.982100481,227.119301571,0,548.101816732,res.bajo consumo,1,9.139678114,89.9815444946289,2843.8349609375
C05-RO05,608,010100002031BF0D00A9BDA3FFA2A253C02848C51AAB88D1BF,-78.5411986445457,-0.273966575759121,6809.133361309,1348.271550167,0,tertiary,6457.033739167,0,913.071483922,1,23.285790422,0,161.992569937,0,354.428236093,0,272.814972001,150.535697457,0,131.578810941,0,151.527672554,0,150.619832733,0.0666926407015783,28.971119268,0,104.358385973,0.033779012,0,620.63425397,res.bajo consumo,1,46.190745178,89.9250640869141,2853.98168945312
C11-RO04,609,010100002031BF0D0063888BFCA2A253C031282B65C5FBD0BF,-78.5411979067444,-0.265366886899417,5984.873104967,2168.223045336,0,tertiary,5642.282590164,0,17.444801028,1,34.70802932,0,782.70094365,0,507.743438579,0,452.635359543,817.038023091,4,20.019535236,0,88.672545629,0,1073.748596927,0.38843141097788,7.771152854,0,297.770791976,0.05223747,0,442.711367669,res.bajo consumo,0,153.00411558,89.9968032836914,2838.4072265625
C19-RO02,610,010100002031BF0D00079F9B88A2A253C0C496209B9A88D0BF,-78.5411702651728,-0.258337642184739,5342.079769655,2133.469880456,0,tertiary,5011.68700639,0,579.494790964,1,33.85876176,0,275.803687643,0,418.880577698,0,83.746902534,1180.111964068,0,204.158465436,0,134.267294645,0,1853.242677259,0.231772327304994,10.728474745,0,848.89525556,240.600749683,0,553.854762729,res.bajo consumo,1,14.138383492,89.9815444946289,2843.8349609375
C23-RO05,611,010100002031BF0D00DF39D230A2A253C05A78E0388CF8D0BF,-78.5411493351926,-0.265170150321756,5963.552261041,2190.429907832,0,path,5621.135489971,0,2.943100585,0,53.736320914,0,774.336015642,0,512.53143351,0,470.014938569,830.178947461,2,38.189710668,0,88.60006873,0,1095.052922632,0.57376323845325,0,0,320.071796072,15.085972709,0,453.062497373,res.bajo consumo,0,174.279585694,89.9968032836914,2838.4072265625
C19-RO03,612,010100002031BF0D0026C5A210A1A253C08558F7A6128AD0BF,-78.541080626445,-0.25842729859631,5344.008079589,2129.853320667,0,tertiary,5013.180256767,0,565.791933898,1,19.761704827,0,289.067724662,0,419.410696157,0,69.763665388,1168.362755736,0,204.817432306,0,132.951334467,0,1842.790678785,0.292223197383384,11.005219708,0,835.223981601,254.698079332,0,560.154437147,res.bajo consumo,1,26.652523132,89.9828033447266,2842.5205078125
C11-RO01,613,010100002031BF0D00E2F243EDA0A253C0D2E89207368AD0BF,-78.5410721934855,-0.258435733219483,5344.191367556,2129.517571617,0,tertiary,5013.322754779,0,564.5038074,1,18.435514879,0,290.319609677,0,419.484915911,0,68.450570541,1167.260099082,0,204.929231277,0,132.301367183,0,1841.809884691,0.297269768392374,11.048841214,0,833.938556692,256.024316471,0,560.761689696,res.bajo consumo,1,27.907619618,89.9828033447266,2842.5205078125
C05-RO05,614,010100002031BF0D003429B7CDA0A253C08068744398A6D1BF,-78.5410646713906,-0.275793138383627,6981.645945313,1211.229714331,0,tertiary,6627.865653199,0,1115.231853961,0,69.420328768,0,147.762873129,0,404.023744843,0,192.82180363,15.412240111,0,110.150505013,0,347.352021988,0,105.97936837,0,132.445522516,0,245.239330059,0.139811604,0,426.263437676,res.bajo consumo,0,69.987926347,89.8118591308594,2855
C23-RO01,615,010100002031BF0D00EB19AB9FA0A253C06D50381CCF54D0BF,-78.5410536929045,-0.255176332052776,5058.358810982,1969.458503217,0,primary,4735.077763176,0,840.997467223,0,63.359526034,0,252.918593709,0,281.383167165,0,267.454367029,1273.418799114,2,21.081044741,0,107.607362794,0,2148.754139103,0,98.167040986,0,1159.59365337,0.066697854,0,240.563660565,res.bajo consumo,0,337.786334354,89.9722747802734,2838.79833984375
C11-RO07,616,010100002031BF0D00791F8F2BA0A253C001B72EC6F78AD0BF,-78.5410260102925,-0.258481925523356,5345.200870333,2127.69255931,0,tertiary,5014.109295906,0,557.452538592,1,11.172820506,0,297.187010418,0,419.965430317,0,61.269433523,1161.229681695,0,205.69212613,0,128.925780248,0,1836.446251395,0.321999115592233,11.287734865,0,826.901199409,263.287468342,0,564.13101799,res.bajo consumo,1,34.874677198,89.9828033447266,2842.5205078125
C05-RO01,617,010100002031BF0D00833EA5F79FA253C09441CF1DB467D2BF,-78.5410136331284,-0.287579564200336,8164.730593174,563.708791994,0,secondary,7804.258937905,0,2415.854352191,1,47.884104662,0,90.776173136,0,540.582317467,0,324.500581569,341.661666239,0,138.106712839,0,556.24105245,0,264.554997409,0.34468657965121,4.121234636,0,279.262615304,0.200629945,0,166.099439819,sin dato,0,131.009280239,89.9816665649414,2874.8759765625
C11-RO02,618,010100002031BF0D004E9BFCF49FA253C043D91D92BDF9D0BF,-78.5410129992353,-0.265242951099385,5962.174674397,2189.141403149,0,tertiary,5619.363420602,0,18.458398519,0,59.457671123,0,791.403909978,0,527.803182876,0,456.429237253,814.182655149,2,44.120518768,0,71.578326264,0,1085.776282075,0.378588326832086,8.548703074,0,313.990823581,0.141695208,0,436.436604177,res.bajo consumo,0,165.759383049,89.9966812133789,2841.69873046875
C23-RO02,619,010100002031BF0D00354836C99FA253C06BFDD7F816F7D0BF,-78.5410025625323,-0.265081160556255,5946.402431808,2206.054438919,0,path,5603.796551791,0,4.386284402,0,71.995211953,0,782.258036172,0,528.882622842,0,472.539671383,827.118349863,0,56.475760913,0,78.372057139,0,1103.636625727,0.548927964616156,0,0,331.949746389,12.642748783,0,448.085905997,res.bajo consumo,0,183.768196762,89.9966812133789,2841.69873046875
C11-RO02,620,010100002031BF0D0006B9BE0D9EA253C0CD6E9059FA8CD0BF,-78.5408968317534,-0.258604609932928,5347.495154603,2122.337468872,0,tertiary,5015.797317785,0,538.384162776,2,8.657616158,0,316.156426664,0,421.399679259,1,41.955998955,1144.570002677,0,209.544470559,0,120.976786749,0,1822.238081342,0.328275003727904,11.395475277,0,807.864642257,283.090671538,0,573.239130458,res.bajo consumo,0,54.185413208,89.9828033447266,2842.5205078125
C11-RO04,621,010100002031BF0D00F94BB9499BA253C06DFE11B26D8FD0BF,-78.5407280263461,-0.258754180809752,5349.641507298,2114.970565874,0,tertiary,5017.181362579,0,514.589712516,2,22.153360085,0,340.519967008,0,423.677789869,1,19.567340159,1123.157637082,0,199.835954201,0,114.235518471,0,1805.025365532,0.231417412483078,10.587001185,0,784.084665901,308.123829834,0,584.773536476,res.bajo consumo,0,78.871005121,89.9827651977539,2841.86279296875
C23-RO03,622,010100002031BF0D006BC6B9189BA253C03A3FA0A531F8D0BF,-78.5407163442812,-0.265148555511576,5935.594680092,2212.309810329,0,tertiary,5592.282434721,0,28.521329533,0,56.707669036,0,812.730194836,0,560.667592782,0,454.222824682,800.765256607,0,75.914023666,1,48.587126473,0,1094.354264747,0.232161619721406,21.179421861,0,330.884721156,0.182597437,0,420.580812507,res.bajo consumo,0,179.808160566,89.9954833984375,2844.44848632812
C05-RO01,623,010100002031BF0D008CCD07AF9AA253C019A356947F9ED1BF,-78.5406911445809,-0.275298971997971,6913.745034316,1279.139363326,0,tertiary,6559.801396601,0,1069.370045,1,41.990039624,0,81.969843752,0,424.355134137,0,261.137211735,0.059309237,1,41.786722497,0,290.41842442,1,37.744001309,0,133.013345399,0,180.283263503,0.033603051,0,491.478176018,comercial,0,91.271227554,89.8864974975586,2854.63720703125
C11-RO05,624,010100002031BF0D0044A670A79AA253C031C3E97CFD8FD0BF,-78.5406893348782,-0.258788463578685,5350.149906159,2113.320322695,0,tertiary,5017.516200095,0,509.153207747,2,16.405902841,0,346.118659104,0,424.407035039,1,15.632038494,1118.271232676,0,194.089898981,0,113.417421743,0,1801.106099688,0.204397648148385,10.401692912,0,778.645594057,313.861617815,0,587.536217694,res.bajo consumo,0,84.561699663,89.9827651977539,2841.86279296875
C19-RO02b,625,010100002031BF0D008B81DEA69AA253C0947E67FEFD8FD0BF,-78.5406891987715,-0.258788584176707,5350.151705393,2113.314542883,0,tertiary,5017.517389552,0,509.134095596,2,16.385685624,0,346.138362521,0,424.40973554,1,15.620178896,1118.254058019,0,194.069686046,0,113.41504769,0,1801.092330039,0.204301196500364,10.401041046,0,778.62646863,313.881801886,0,587.546012432,res.bajo consumo,0,84.58173179,89.9827651977539,2841.86279296875
C11-RO06,626,010100002031BF0D00D3955B6B99A253C0921CE28D1591D0BF,-78.5406139749896,-0.258855236585483,5351.157708009,2110.147367236,0,tertiary,5018.187204837,0,498.584524772,1,5.215945771,0,357.036942693,0,426.046497353,1,12.816522885,1108.777644689,0,182.898610078,0,112.65196635,0,1793.500792904,0.15037049769155,13.185333474,0,768.064764992,325.03718405,0,593.040135194,res.bajo consumo,0,95.665268024,89.9827651977539,2841.86279296875
C11-RO08,627,010100002031BF0D00900B654299A253C004DD88D93991D0BF,-78.5406042086381,-0.258863890110163,5351.290015851,2109.740163889,0,tertiary,5018.27598617,0,497.216873289,1,3.76829716,0,358.453163237,0,426.280027123,1,13.123733973,1107.549639651,0,181.448302546,0,112.633870882,0,1792.517930892,0.143364096521719,14.028043102,0,766.69480872,326.485494418,0,593.765139264,res.bajo consumo,0,97.105797475,89.9827651977539,2841.86279296875
R19-RO01b,628,010100002031BF0D00126D502999A253C0B86D8E125091D0BF,-78.5405982289706,-0.258869188424537,5351.371216848,2109.491298291,0,tertiary,5018.330550813,0,496.379731423,2,2.883569469,0,359.320412688,0,426.425384541,1,13.386180008,1106.798032373,0,180.560324189,0,112.632015827,0,1791.916465384,0.139085774463725,14.591276896,0,765.856169505,327.37225489,0,594.2103513,res.bajo consumo,0,97.987945359,89.9827651977539,2841.86279296875
C05-RO05,629,010100002031BF0D004DAF641B99A253C0C529C2B8A193D1BF,-78.5405949099779,-0.274635725429701,6843.372959957,1338.500250257,0,tertiary,6489.804097739,0,999.299350564,2,38.166491627,0,69.097536841,0,421.602914639,0,324.926844411,50.445741101,2,31.814428896,0,217.148846678,0,50.5260602,0,103.565027741,0,106.462350543,0.077108516,0,564.723922156,res.medio consum,0,78.738808726,89.9151000976562,2854.43115234375
C19-RO02,630,010100002031BF0D003C62BCBB97A253C0A9B7F12EB292D0BF,-78.5405110683141,-0.258953615039781,5353.217629599,2106.333567266,0,tertiary,5019.775489773,0,483.494111487,2,10.61582677,0,372.367328658,0,429.438314055,1,21.532130795,1095.74141378,0,167.068943542,0,114.055254693,0,1782.376357433,0.0749687893914652,25.783355727,0,752.94413251,340.863596785,0,601.598802201,res.bajo consumo,0,111.448992213,89.9827651977539,2841.86279296875
C11-RO04,631,010100002031BF0D0022E1939E97A253C02E24C38161F2D0BF,-78.5405041164527,-0.264793755265205,5889.639742726,2258.018388005,0,tertiary,5546.367643595,0,13.997178549,0,71.962249636,0,812.749410465,0,585.537582564,0,485.043948897,815.47158889,0,119.375583519,0,74.401409577,0,1133.054241178,0.403385167092132,7.217600371,0,363.127809971,0.050995184,0,435.707271316,res.bajo consumo,0,191.665912973,89.9946594238281,2839.7109375
