guid,geom,x,y,is_experience,image_name,route_id,dist_center,dist_bike_parking,n_bike_parking,highway_class,dist_est_biciq,n_est_biciq,dist_ciclovia,n_intersect,dist_intersect,n_busstops,dist_busstop,n_accidents,dist_accident,n_deadly_accidents,dist_deadly_accident,dist_brt_corr,n_zebra_crossings,dist_zebra_crossings,n_speedbumps,dist_speedbumps,n_traffic_signals,dist_traffic_signals,frac_green_areas,dist_green_area,n_parking,dist_parking,dist_oneway,n_shopss,dist_shop,land_use,n_education,dist_education,slope,elevation,pos_neg,tags
61,0101000020E6100000175FFBF6C6A353C0563EA1CFDA75D2BF,-78.5590188460159,-0.288443281901868,f,,C23-RO02,9219.031560554,452.42243084,0,residential,8880.160950131,0,2660.237122081,0,59.757802979,0,325.136819466,0,648.977891597,0,332.242769504,675.534725591,0,782.65763453,2,10.934359492,0,371.494982424,0,58.21636405,0,361.126697291,128.37460463,0,101.547305998,sin dato,0,89.916108978,89.9899368286133,2921.470703125,,
62,0101000020E6100000B920BDA2C5A353C06A8936D30E79D2BF,-78.5589377257301,-0.288638788473824,f,,C23-RO01,9231.874774337,429.078515632,0,residential,8892.692583017,0,2677.134964893,1,36.221909445,0,301.623420546,0,665.981708544,0,333.610433774,652.279525922,0,766.612977435,2,13.94063418,0,348.470209598,0.041748046423901,34.91546506,0,362.372208031,143.721075944,0,117.855367836,sin dato,0,98.773314281,89.9898147583008,2922.28051757812,,
63,0101000020E6100000646C8A43C3A353C0370B8BE68AAAD2BF,-78.5587929584304,-0.291659093036447,f,,C19-RO02,9502.286780029,123.293950542,0,tertiary,9160.070408968,0,2987.107278457,2,45.34267382,0,59.540250225,0,539.63147025,2,43.846938847,392.675943149,0,495.015115022,0,133.725567953,1,45.999433012,0,68.503538534,0,426.283973806,0.140515213,0,447.645221551,sin dato,0,270.442631518,89.9832992553711,2924.91772460938,,
64,0101000020E61000008AD2F17CC2A353C0A8413CDB4B7FD2BF,-78.558745609431,-0.289019550416038,f,,C23-RO03,9254.881560775,382.774951168,0,residential,8915.051353317,0,2708.987807263,1,11.70877976,0,254.604167936,0,703.568036483,0,320.295599426,605.034942252,0,738.297039067,0,61.111499939,0,303.327134334,0.328274995251113,6.145174724,0,372.850430663,147.03217291,0,154.564363627,sin dato,0,130.707098739,89.9889984130859,2920.11791992188,,
65,0101000020E61000006A3F78F8BEA353C05CFA2B82A981D2BF,-78.5585309194845,-0.289163949128044,f,,C23-RO02,9254.850108652,362.092709395,0,residential,8914.576986587,0,2715.734695465,1,40.210078995,0,232.422662836,0,732.127010917,0,302.854549461,578.901467174,0,735.897430443,0,87.802818133,0,285.06492632,0.247519495057619,4.816971505,0,393.936193873,118.780155042,0,169.725892514,sin dato,0,159.109692819,89.9885787963867,2921.427734375,,
66,0101000020E6100000B64BF2E7BBA353C0CF3102883F83D2BF,-78.558343874566,-0.289260752507087,f,,C23-RO01,9252.214223776,348.217309188,0,residential,8911.585598504,0,2718.80844173,0,63.054144257,0,217.555594299,0,755.545407141,0,292.359971797,559.149682932,0,737.44990692,0,109.523740667,0,273.871176587,0.101953351067135,22.770158726,0,413.36818646,95.47208126,0,182.38998574,sin dato,0,182.51892688,89.9884643554688,2919.99560546875,,
67,0101000020E610000064AC2759BAA353C0D2C7B4A000A6D2BF,-78.5582487952648,-0.291381985606788,f,,C19-RO02,9443.484988605,114.723675374,0,primary,9100.786046794,0,2938.849188165,2,30.199479598,2,19.862119153,0,547.191521618,0,61.347637284,364.688017344,0,559.527001177,0,132.88753591,1,40.844296412,0.0302862552037281,41.819930301,0,464.906280626,0.217548052,0,417.941378207,sin dato,0,319.207981533,89.9885482788086,2920.12890625,,
68,0101000020E6100000A5C92552B5A353C0A47E60B2CB85D2BF,-78.5579419487973,-0.289416240879272,f,,C23-RO03,9241.875442646,328.001454596,0,residential,8900.538777327,0,2720.545249299,1,47.553307793,0,197.319050796,0,752.406312081,0,280.958158117,522.977432039,0,748.011729372,0,154.098013679,0,261.217396792,0,70.589115252,0,456.653705127,47.552969852,0,210.275943403,sin dato,0,230.310557138,89.987922668457,2918.66943359375,,
69,0101000020E6100000D04BB0FFB4A353C09330073B3798D2BF,-78.5579222890512,-0.290540511746039,f,,C19-RO02,9345.227679807,202.996091412,0,primary,9002.835479194,0,2838.663981305,0,63.284814676,0,72.862342714,0,629.081569927,0,161.67413589,413.250412347,0,652.031164644,0,123.765156869,0,141.207812568,0.205146574768325,27.080396259,0,469.379184135,0.019659978,0,331.035053504,sin dato,0,306.285530298,89.9891510009766,2919.9833984375,,
70,0101000020E61000009B76D25DB1A353C011C4B9695687D2BF,-78.5577005915933,-0.289510348556235,f,,C23-RO02,9235.84936943,318.639007123,0,residential,8894.090403595,0,2722.071011618,1,18.748359928,0,189.919929151,0,737.999136634,0,277.805221337,502.127208742,0,755.679863423,0,181.733698063,0,257.556262055,4.40091901514494e-09,49.963099863,0,483.065161218,18.74764159,0,230.287708435,sin dato,0,259.066134284,89.9866561889648,2919.94458007812,,
71,0101000020E61000003CEB38A6AFA353C0549959D56D8AD2BF,-78.5575957828377,-0.28969903788529,f,,C19-RO02,9247.015627817,298.997190088,0,primary,8904.938665575,0,2738.491894928,1,15.471480665,0,172.117234588,0,715.691759614,0,262.029646603,478.226378324,0,746.568706504,0,181.996010338,0,241.572042903,0.130038526994941,31.007652034,0,494.612785811,0.256862589,0,254.242865528,sin dato,0,278.731375809,89.9866561889648,2919.94458007812,,
72,0101000020E6100000C1DE5A1AAEA353C07CF438368A88D2BF,-78.5575014007,-0.289583733512536,f,,C23-RO01,9230.542196753,313.175134123,0,primary,8888.44067024,0,2723.104899633,1,4.860802956,0,187.415654085,0,727.227474429,0,277.876504321,485.97434371,0,763.137379906,0,197.439211143,0,257.37910116,0.177936081267432,26.389026344,0,505.063815603,4.840231238,0,247.694099751,sin dato,0,282.610688637,89.9866561889648,2918.1005859375,,
73,0101000020E61000008E53380EAAA353C04C56D3393F7DD2BF,-78.5572543668806,-0.28889446875596,f,,C23-RO02,9151.371399241,393.448607623,0,primary,8809.563292275,0,2641.753153767,0,58.314413552,0,268.797428894,0,801.300937301,0,213.599620071,549.465013013,0,840.207479003,0,199.874182277,0,338.726704742,0.127989963777295,31.214910493,0,538.693724112,0.055808279,0,203.613683305,sin dato,0,257.558062182,89.9866790771484,2916.13916015625,,
74,0101000020E6100000407C91F8A9A353C03680F45E6A85D2BF,-78.5572492047077,-0.289393036584446,f,,C23-RO03,9197.462550299,339.35578475,0,primary,8855.187528904,0,2694.538289256,1,38.153978157,0,217.094385017,0,745.939830598,0,262.731143565,496.320335131,0,797.376273042,0,218.171791107,0,288.229169521,0.38371805160319,8.922533869,0,533.715314989,3.8307e-05,0,245.328131415,entidad oficial,0,301.119198736,89.9862899780273,2917.38525390625,,
75,0101000020E610000005A4DEDEA9A353C0F63EA76ED17CD2BF,-78.5572430776811,-0.288868291911953,f,,C19-RO02,9148.24908791,396.547730214,0,primary,8806.449594334,0,2638.600267728,0,57.734227781,0,271.955343565,0,804.12923761,0,210.453371497,551.910210977,0,843.279797081,0,200.557602563,0,341.895425411,0.128106171400658,31.203127864,0,540.381048089,0.046761952,0,202.552833438,sin dato,0,254.76875737,89.9866790771484,2916.13916015625,,
76,0101000020E61000003438B20FA7A353C01C1E3866407ED2BF,-78.5570716133523,-0.28895578367562,f,,C23-RO01,9145.949186606,391.267454162,0,primary,8803.829581665,0,2642.270330786,0,79.071901343,0,269.565888477,0,793.480776997,0,210.291902463,537.506264147,0,847.449231044,0,221.15466938,0,340.605637877,0.372154638271341,9.848730451,0,557.837688178,3.8304e-05,0,223.258844466,entidad oficial,0,266.801914526,89.9854583740234,2915.05932617188,,
77,0101000020E610000091722C6CA4A353C02B37B977B977D2BF,-78.5569105562265,-0.28855740253208,f,,C23-RO03,9099.07038593,438.659775938,0,primary,8757.095390658,0,2594.680394963,0,85.836799549,0,317.342295942,0,837.310015597,0,162.571441044,576.646450068,0,893.259863108,0,234.22113296,0,388.314555375,0.360711020548451,10.76891497,0,582.986501638,3.6153e-05,0,212.571417931,entidad oficial,0,227.236987409,89.9897003173828,2913.4873046875,,
78,0101000020E6100000BD22054CA4A353C0F6CF0933A36FD2BF,-78.55690289022,-0.288063812105292,f,,C23-RO02,9052.722179798,492.054679235,0,primary,8711.200611721,0,2541.946651492,0,104.558267622,0,368.853559997,0,859.064714685,0,114.846562998,630.350327975,0,900.577770611,0,219.073338728,0,439.003772844,0.31916942817923,9.708820456,0,597.417257288,0.045465322,0,193.139110497,sin dato,0,175.203497533,89.9886016845703,2911.296875,,
79,0101000020E61000004142D81CA4A353C04FF96B76326FD2BF,-78.5568916427519,-0.288036933561576,f,,C19-RO02,9049.538362752,495.253423259,0,primary,8708.026376681,0,2538.72186023,0,107.28329564,0,372.08863691,0,859.547121629,0,111.70536377,633.062922762,0,898.084335923,0,216.031440121,0,442.243432652,0.338394263714388,6.840071381,0,599.488285644,0.045278723,0,193.646546571,sin dato,0,172.850506593,89.9886016845703,2911.296875,,
80,0101000020E610000013241F8AA1A353C063F4D7F58970D2BF,-78.5567345909224,-0.288118829805006,f,,C23-RO01,9047.554767828,490.879865855,0,primary,8705.743091418,0,2542.340446081,0,117.664613271,0,369.882766174,0,878.709628084,0,110.164831831,621.15841562,0,886.959170607,0,225.098067664,0,440.792720478,0.4376600619491,11.919014319,0,613.646824369,3.1998e-05,0,212.785437717,entidad oficial,0,188.081229509,89.9846954345703,2910.12036132812,,
81,0101000020E610000066084E9DA0A353C07A93795AD666D2BF,-78.5566781293906,-0.287526691774751,t,image_111,C19-RO02,8989.106805028,556.066289843,0,primary,8647.778352575,0,2477.512348029,0,97.076901537,0,433.514475652,0,870.942951961,0,54.320326475,685.42584142,0,851.704465437,0,159.769683899,0,503.743200093,0.58603501211727,2.378732607,0,622.140181542,0.041737602,0,212.618760717,entidad oficial,0,135.323930118,89.9775619506836,2909.96801757812,-2,#evening #traffic #smog
82,0101000020E6100000227AF4EB9EA353C0AA5A2DA6036AD2BF,-78.5565748107406,-0.287720596582782,f,,C23-RO03,9000.787825402,538.351726615,0,primary,8659.126533756,0,2494.822176121,0,120.660323957,0,417.591794603,0,886.220943736,0,62.780553508,662.596429405,0,850.711621041,0,182.53623174,0,488.456607596,0.56385274183666,12.963327313,0,630.250795362,2.6918e-05,0,223.928386204,entidad oficial,0,159.348171534,89.9775619506836,2909.96801757812,,
83,0101000020E6100000AEDEA6979EA353C0FE18E74B0162D2BF,-78.5565547113026,-0.287231754421,f,,C23-RO02,8954.181936569,591.283377375,0,primary,8612.961009429,0,2442.13787337,0,89.808945847,0,433.270317134,0,879.426559689,1,29.898649449,716.356357309,0,825.796893976,0,129.441982186,0,505.081823708,0.588313980186009,2.170435622,0,589.067557759,0.039691681,0,230.461442213,sin dato,0,122.793095305,89.9833450317383,2908.6123046875,,
84,0101000020E6100000621075679EA353C013BDBB1F8E61D2BF,-78.5565432208255,-0.287204295148471,f,,C19-RO02,8950.930610566,594.564183336,0,primary,8609.719748515,0,2438.844698574,0,89.821007342,0,432.670788166,0,880.285302111,1,28.828196813,719.257784214,0,823.421472432,0,126.756625424,0,501.777860763,0.588548287177474,2.134412956,0,586.003197647,0.039501237,0,232.32981286,sin dato,0,122.088648249,89.9833450317383,2908.6123046875,,
85,0101000020E61000001535F1089CA353C00B6443BFD162D2BF,-78.5563986163655,-0.28728145292331,f,,C23-RO01,8949.228098395,590.745368469,0,primary,8607.734991284,0,2442.43115356,0,107.944176247,0,450.833220317,0,897.376752412,1,13.538187496,709.206428489,0,812.115764734,0,139.52103987,0,502.724720869,0.56763331479019,14.020952086,0,580.969538368,1.9873e-05,0,246.553749848,entidad oficial,0,140.222130244,89.9833450317383,2908.6123046875,,
86,0101000020E6100000B381BC6B99A353C0287EA1D44D5CD2BF,-78.5562390652547,-0.286883790633484,f,,C23-RO03,8902.549332889,638.221246558,0,primary,8561.210693058,0,2394.99741572,0,73.610581952,0,444.31878184,0,909.988880845,1,39.457788577,752.097414421,0,778.583831699,0,108.15779457,0,455.119376983,0.571180806402947,14.840872124,0,536.889415579,1.2192e-05,0,274.23499776,entidad oficial,0,138.746630213,89.9842834472656,2906.35400390625,,
87,0101000020E6100000A09A48E398A353C00562C4645F54D2BF,-78.5562065323852,-0.286399696736709,f,,C23-RO02,8855.681075951,690.819928417,0,primary,8514.769314514,0,2342.370576849,1,20.453295992,0,426.285029665,0,910.443787109,0,93.359738945,805.673158621,0,756.940293016,0,75.068249796,0,405.00961456,0.515115634407942,1.078896844,0,497.61095176,0.033923694,0,298.395969935,entidad oficial,0,139.921192105,89.9745101928711,2905.02172851562,,
88,0101000020E610000083DE11B298A353C0D7800BC9E953D2BF,-78.5561947988991,-0.286371656735367,f,,C19-RO02,8852.362338985,694.178068824,0,primary,8511.461148841,0,2339.009245231,1,17.073422653,0,426.458664427,0,911.662870698,0,96.592179369,808.727927953,0,754.742584017,0,74.906004832,0,401.639152574,0.511216551783451,1.042112535,0,494.588584697,0.033729414,0,301.000513642,entidad oficial,0,141.703872957,89.9745101928711,2905.02172851562,,
89,0101000020E61000001846C38796A353C0B2D3AE881955D2BF,-78.5560626418086,-0.286444076041614,f,,C23-RO01,8850.946324334,690.744652956,0,primary,8509.780936397,0,2342.557570357,1,25.166358063,0,443.008581833,0,926.590798493,0,91.44020814,800.150469494,0,743.302421503,0,91.619532724,0,402.490575904,0.520437311647165,15.747496268,0,488.926962218,2.259e-06,0,310.533251223,entidad oficial,0,155.180479108,89.9745101928711,2905.02172851562,,
90,0101000020E610000054E1D68E93A353C0764DDE35C14ED2BF,-78.5558812235298,-0.286056807142095,f,,C23-RO03,8803.907856872,737.914783432,0,primary,8462.859026066,0,2295.576261211,1,34.23078678,0,445.477930293,0,946.304657142,0,68.403733981,842.920313924,0,711.222314046,0,103.29946319,0,354.939337513,0.529969539344677,13.877960841,0,445.347092905,3.7576e-05,0,348.505855321,entidad oficial,0,184.213996188,89.6289825439453,2904.99975585938,,
91,0101000020E610000009A2E96992A353C014DCB5661847D2BF,-78.5558113843509,-0.285589313796153,f,,C23-RO02,8756.325776713,729.962455375,0,primary,8415.640567273,0,2243.49121262,0,59.282291952,0,395.202607334,0,901.522349817,1,17.847879864,894.923760678,0,691.150404531,0,123.917622473,0,304.776820977,0.598138500656637,4.361839397,0,407.398854335,0.3673783,0,383.637887131,entidad oficial,0,175.69481829,89.9234085083008,2904.99975585938,,
92,0101000020E61000006B6F2A2F92A353C07A743849A446D2BF,-78.5557973780066,-0.285561629776403,f,,C19-RO02,8752.900682757,727.586892863,0,primary,8412.22256929,0,2240.099670741,0,60.122735357,0,391.752781349,0,898.074195081,1,14.511563884,898.014207378,0,688.994375668,0,125.830306827,0,301.327053002,0.597988350091083,4.342935846,0,404.35437139,0.381883415,0,386.72236101,entidad oficial,0,175.634191804,89.9234085083008,2904.99975585938,,
93,0101000020E61000004AB4C01090A353C0AEC4318ECF47D2BF,-78.5556680566671,-0.285632981168486,f,,C23-RO01,8751.535492245,716.165608496,0,primary,8410.594355528,0,2243.742541179,0,75.929339698,0,392.772282915,0,898.292497565,1,19.034205433,890.322887773,0,676.612597504,0,136.950857982,0,302.230476641,0.583601415399646,10.72576223,0,397.397873068,0.55731217,0,393.802089978,entidad oficial,0,192.051544504,89.9234085083008,2904.99975585938,,
94,0101000020E6100000ED1342C68CA353C059DA85DCA241D2BF,-78.5554671902934,-0.285256114343985,f,,C23-RO03,8704.272651564,683.059931003,0,primary,8363.411725006,0,2197.349728979,0,67.418314147,0,345.412673107,0,850.80780173,1,35.558811348,933.015065272,0,646.65416578,0,169.146979162,0,254.873199747,0.576973254105509,12.761837932,0,354.859413437,0.040217301,0,436.49140938,entidad oficial,0,198.34852368,89.9691467285156,2904.388671875,,
95,0101000020E6100000DD16E9A38BA353C0FA16FA10F639D2BF,-78.5553979660285,-0.284787670687691,f,,C23-RO02,8656.669043984,664.137054561,0,primary,8316.180217382,0,2145.120795687,1,44.3879532,0,294.920014265,0,801.260093348,0,82.985341057,985.425411615,0,632.502563011,0,125.609783582,0,204.482672513,0.521148772442687,4.153751325,0,321.783815937,0.271673738,0,475.643119856,entidad oficial,0,200.588028284,89.978385925293,2904.01953125,,
96,0101000020E610000062A803678BA353C0F01796158039D2BF,-78.5553834472389,-0.284759541588186,f,,C19-RO02,8653.171669886,661.983047892,0,primary,8312.68981221,0,2141.671917419,1,43.685152248,0,291.400710597,0,797.741450594,0,86.501316447,988.635446374,0,630.633940535,0,122.226346518,0,200.962797137,0.517882746909672,4.141192941,0,318.933854781,0.26760809,0,478.93297468,entidad oficial,0,202.311961807,89.978385925293,2904.01953125,,
97,0101000020E6100000E6FF4F6F89A353C04194053C993AD2BF,-78.555263355374,-0.284826573004754,f,,C23-RO01,8651.954816169,650.25197233,0,service,8311.224186731,0,2145.269052889,0,58.883681577,0,292.575455346,0,797.981217761,0,86.650236841,982.016233003,0,617.984149756,0,127.806759027,0,202.043241323,0.567789850264774,14.79301831,0,310.583922817,0.74221715,0,484.098892836,entidad oficial,0,215.482373501,89.978385925293,2904.01953125,,
98,0101000020E610000030E367AC85A353C088400EA4AE34D2BF,-78.5550337805296,-0.284465465746515,f,,C23-RO03,8604.385148939,618.391657091,0,primary,8263.677702679,0,2099.833217644,0,68.638724944,0,245.720875205,0,750.572279964,0,113.195146012,1024.074144153,0,589.976688264,0,88.603663637,0,155.312661078,0.570439200770841,10.763463293,0,269.791437238,0.124108874,0,529.711624504,entidad oficial,0,237.697482266,89.9813766479492,2902.25903320312,,
99,0101000020E6100000D276C0DC84A353C0E3EB8C52D42CD2BF,-78.5549842719586,-0.28398616849489,f,,C23-RO02,8557.023133629,607.77668022,0,primary,8216.735498254,0,2046.944163014,1,46.667060512,0,194.650121147,0,701.00578071,0,65.067627055,1077.649371455,0,585.244395625,1,39.883417176,0,104.188391453,0.413105557946329,3.710289242,0,247.428087658,0.155831523,0,529.187559968,entidad oficial,0,264.068985403,89.978874206543,2901.74755859375,,
100,0101000020E61000008101A59E84A353C0C17281FE5B2CD2BF,-78.5549694644342,-0.283957479992562,f,,C19-RO02,8553.456746904,605.96992814,0,primary,8213.176414894,0,2043.433898588,1,48.308714649,0,191.061593642,0,697.417549317,0,61.584803243,1080.977026017,0,581.685431669,1,38.155107711,0,100.598516497,0.408753473469104,3.688391906,0,245.109492175,0.151685252,0,525.656820643,entidad oficial,0,266.760480783,89.978874206543,2901.74755859375,,
101,0101000020E610000069B31EB282A353C0A55FA53B712DD2BF,-78.5548520374119,-0.284023578880346,f,,C23-RO01,8552.298301966,593.336975426,0,service,8211.770401408,0,2047.154586488,0,61.616249499,0,192.599349933,0,697.66648905,0,60.186526717,1067.789764231,0,570.327111034,0,52.17154109,0,102.248680915,0.527748827148149,15.607550733,0,234.186701139,0.301685427,0,523.684441899,entidad oficial,0,257.604697202,89.978874206543,2901.74755859375,,
102,0101000020E610000073B28D927EA353C0B6A6966BBA27D2BF,-78.5546003707657,-0.283674817149044,f,,C23-RO03,8504.506376231,564.224385073,0,primary,8163.956527246,0,2002.587526995,0,54.401823774,0,146.803040397,0,650.343853676,1,14.531747273,1045.662836933,0,534.917100889,0,63.609740596,0,58.200068802,0.543332356523549,8.76508196,0,199.382004705,0.20799379,0,475.862387458,entidad oficial,0,249.324369442,89.9681777954102,2900.5302734375,,
103,0101000020E6100000C7D697157EA353C0CCC01F94B21FD2BF,-78.5545705778887,-0.283184666302088,f,,C23-RO02,8457.392549208,563.759557113,0,primary,8117.311681702,0,1948.983189163,3,3.894307926,0,94.43204503,0,600.764809874,2,21.965733342,1052.706540414,0,485.00423614,0,86.726257252,1,3.894262876,0.211493521959625,6.138126962,0,197.520573999,0.039995728,0,430.913289611,res.bajo consumo,0,196.6826477,89.9598922729492,2900.00708007812,,
